price,rsi,upper_bb,lower_bb,gain_loss
0.067,56.5961383,0.072613241,0.053942759,1
0.06529,55.1293213,0.072456803,0.055028197,0
0.0655,55.28259709,0.07258034,0.05545466,1
0.07,58.55007451,0.073177536,0.055967464,1
0.068,56.57157275,0.072874324,0.056080676,0
0.0667,55.26434266,0.0730866,0.0562684,0
0.0655,54.02338168,0.072847241,0.056272759,0
0.0664,54.84239315,0.072984356,0.056665644,1
0.066,54.37874947,0.072973524,0.057275476,0
0.06491,53.06229702,0.072842253,0.057897747,0
0.065,53.16312118,0.072129315,0.059410685,1
0.0648,52.89122783,0.071934687,0.059985313,0
0.064,51.75110299,0.071846301,0.060243699,0
0.065,53.11169521,0.071146791,0.061543209,1
0.0646,52.47426647,0.070690825,0.062369175,0
0.064,51.47628017,0.070092761,0.062327239,0
0.06497,53.03149402,0.069438326,0.062478674,1
0.06,45.06223261,0.06994895,0.06126805,0
0.0629,49.80239779,0.06922757,0.06127943,1
0.0634,50.59391364,0.069246243,0.061150757,1
0.06085,46.5615565,0.069282331,0.060499669,0
0.06238,49.17878529,0.069271925,0.060219075,1
0.0616,47.89103988,0.069271894,0.059829106,0
0.0616,47.89103988,0.068269284,0.059991716,0
0.061,46.79782903,0.067720639,0.059840361,0
0.062,48.89181403,0.067309163,0.059781837,1
0.06111,47.11446325,0.067121634,0.059530366,0
0.0618,48.67233699,0.066657599,0.059534401,1
0.06366,52.71585531,0.066283376,0.059674624,1
0.0615,47.98798129,0.066044549,0.059572451,0
0.06218,49.52280911,0.065743272,0.059591728,1
0.06199,49.08694478,0.065445306,0.059608694,0
0.0604,45.47957504,0.06532622,0.05936778,0
0.0619,49.26740562,0.0649003,0.0594837,1
0.06,45.00245017,0.064589351,0.059334649,0
0.061,47.57477716,0.064287612,0.059336388,1
0.0627,51.70977831,0.063733409,0.059663591,1
0.0621,50.20467429,0.063679939,0.059927061,0
0.06265,51.59550931,0.063639811,0.059942189,1
0.0622,50.35621452,0.063431921,0.060030079,0
0.06231,50.66814301,0.063470694,0.060137306,1
0.0622,50.32759293,0.063450504,0.060139496,0
0.06202,49.73847402,0.063471745,0.060160255,0
0.062,49.66890377,0.063490422,0.060181578,0
0.0622,50.415798,0.063509292,0.060282708,1
0.0619,49.23553891,0.063503555,0.060278445,0
0.06183,48.94759787,0.063497747,0.060356253,0
0.0619,49.26711863,0.063501681,0.060362319,1
0.06197,49.60677498,0.063191193,0.060503807,1
0.0614,46.85586928,0.063192367,0.060492633,0
0.06111,45.47418919,0.063167067,0.060410933,0
0.06129,46.52815818,0.063146059,0.060361941,1
0.0614,47.19984338,0.063056087,0.060551913,1
0.06281,55.00246376,0.063179961,0.060519039,1
0.067,69.45005157,0.064673155,0.059725845,1
0.08685,88.41967197,0.074748458,0.052235542,1
0.0938,90.61660629,0.082647535,0.047446465,1
0.0965,91.30660646,0.089211729,0.044322271,1
0.095,87.45887018,0.094016365,0.042752635,0
0.0949,87.19506191,0.098049835,0.041989165,0
0.105,90.35836767,0.103959828,0.040348172,1
0.102,83.74098403,0.108226409,0.040061591,0
0.105,84.92956408,0.112509855,0.040076145,1
0.101,76.86154853,0.115406886,0.041079114,0
0.102,77.43857929,0.118036645,0.042429355,1
0.1024,77.67837159,0.1202651,0.0442509,1
0.097,67.28191016,0.121291411,0.046741589,0
0.099,68.93999908,0.122192541,0.049550459,1
0.107,74.50557144,0.123782301,0.052463699,1
0.1025,67.21014911,0.124045081,0.056310919,0
0.1055,69.36386813,0.123985114,0.060809886,1
0.11501,74.97518107,0.124601734,0.065565266,1
0.132,81.49590657,0.128056866,0.069170134,1
0.1503,85.79068308,0.135834404,0.070141596,1
0.1877,90.59503737,0.155537903,0.062508097,1
0.1731,79.32017097,0.166685465,0.059985535,0
0.19,82.09756576,0.180642029,0.055648971,1
0.1989,83.36466385,0.194467363,0.052063637,1
0.1925,79.03274921,0.204367675,0.051913325,0
0.1955,79.56869391,0.21333693,0.05300407,1
0.1938,78.34658222,0.220979945,0.054241055,0
0.1931,77.81658373,0.227279321,0.057051679,0
0.23,83.97189238,0.240139453,0.056691547,1
0.2639,87.42423466,0.258875511,0.054245489,1
0.39,93.24915366,0.313932466,0.027988534,1
0.34,77.85127785,0.340551623,0.025129377,0
0.243,57.8825642,0.344604303,0.035676697,0
0.223,54.76353961,0.345255821,0.047425179,0
0.2362,56.43219012,0.346516114,0.059084886,1
0.2231,54.29179943,0.344734495,0.072926505,0
0.2682,59.92698357,0.346137752,0.087793248,1
0.276,60.82650001,0.347317684,0.102712316,1
0.27904,61.19212894,0.348657125,0.116076875,1
0.2682,59.07478829,0.348849054,0.127674946,0
0.225,51.4363517,0.348356687,0.131897313,0
0.23,52.20661819,0.346680058,0.139263942,1
0.2678,57.67248397,0.348008814,0.145715186,1
0.2752,58.66901665,0.349945191,0.151408809,1
0.28301,59.74617587,0.35151185,0.15889315,1
0.27675,58.43167617,0.35174932,0.16678068,0
0.2845,59.61626839,0.351541515,0.176058485,1
0.28295,59.25258094,0.349769401,0.186815599,0
0.2828,59.21493319,0.350586443,0.191278557,0
0.28,58.46813639,0.351417609,0.192057391,0
0.2844,59.33601791,0.324084468,0.208830532,1
0.283,58.91416717,0.310571821,0.216643179,0
0.27,55.00366914,0.310970246,0.218944754,0
0.2299,45.06670283,0.310077461,0.220527539,0
0.2082,40.77386858,0.313949481,0.213855519,0
0.2275,45.72568927,0.31344775,0.21479725,1
0.255,51.89708011,0.31291112,0.21401388,1
0.25105,51.00004715,0.31159067,0.21283933,0
0.206,42.06887001,0.313220976,0.203905024,0
0.19,39.4279674,0.317048765,0.192257235,0
0.204,42.81093083,0.318746122,0.188459878,1
0.24021,50.50983984,0.31863487,0.18959213,1
0.2388,50.22629447,0.317193244,0.188133756,0
0.2,43.06250006,0.316590419,0.181216581,0
0.204,43.95006479,0.313476,0.17643,1
0.228,49.07907822,0.309731858,0.175299142,1
0.22,47.51815438,0.304174074,0.174406926,0
0.2299,49.65216232,0.298262048,0.175013952,1
0.24669,53.13277991,0.292767403,0.176897597,1
0.24,51.60203638,0.286830066,0.178834934,0
0.24996,53.73888564,0.280153103,0.182067897,1
0.24,51.29969221,0.27180328,0.18611772,0
0.241,51.53753415,0.266273755,0.188747245,1
0.2401,51.29472968,0.267182474,0.188858526,0
0.267,57.70807908,0.272607041,0.189313959,1
0.24,50.51774504,0.273388265,0.189782735,0
0.25,52.86045618,0.272605071,0.190065929,1
0.25,52.86045618,0.272449517,0.190116483,0
0.248,52.28626536,0.273387652,0.193378348,0
0.2499,52.81068303,0.271360986,0.201395014,1
0.265,56.86802218,0.27313862,0.20571738,1
0.265,56.86802218,0.276269146,0.205065854,0
0.281,60.98983108,0.282658105,0.202896895,1
0.2965,64.52645936,0.289012587,0.206192413,1
0.3,65.29164472,0.294776269,0.210028731,1
0.3,65.29164472,0.301746956,0.210258044,0
0.3,65.29164472,0.306476573,0.213528427,0
0.29997,65.27657078,0.310978957,0.216033043,0
0.295,62.69421326,0.314690319,0.217152681,0
0.29895,63.91601005,0.318164226,0.219573774,1
0.29892,63.89889316,0.321512932,0.221121068,0
0.298,63.33870269,0.323488061,0.224945939,0
0.32,70.09115546,0.32887139,0.22746261,1
0.3229,70.85324147,0.333443751,0.231170249,1
0.323,70.88079458,0.338784224,0.231429776,1
0.32659,71.90750904,0.341745737,0.237127263,1
0.32659,71.90750904,0.344624515,0.241907485,0
0.3188,66.0469964,0.344986817,0.248425183,0
0.3176,65.16592642,0.343458707,0.256913293,0
0.4,82.46441669,0.364263555,0.251118445,1
0.386,75.59554148,0.376619135,0.250862865,0
0.38679,75.71844921,0.386319463,0.253341537,1
0.3495,60.28482283,0.388365245,0.258145755,0
0.31299,49.62053522,0.388172864,0.259987136,0
0.31299,49.62053522,0.388053574,0.261405426,0
0.39,64.83701646,0.397733663,0.260725337,1
0.41991,68.78098833,0.413281074,0.257168926,1
0.4443,71.58027885,0.432533207,0.252349793,1
0.4424,71.04584496,0.447369166,0.252253834,0
0.4199,64.86919857,0.455121732,0.256596268,0
0.41,62.30260206,0.459686986,0.263139014,0
0.417,63.4051231,0.463865079,0.270860921,1
0.4212,64.08385945,0.469081041,0.275764959,1
0.446,67.87297933,0.477606499,0.279549501,1
0.439,65.76402059,0.483288551,0.285467449,0
0.4799,71.36299751,0.495743942,0.288343058,1
0.55,78.00300619,0.523958146,0.282469854,1
0.7,85.66333201,0.595747184,0.248800816,1
0.716,86.21478789,0.652618973,0.231769027,1
0.69,80.7773983,0.693224252,0.220163748,0
0.811,85.39411536,0.759761414,0.196126586,1
0.92,88.15414278,0.844925964,0.164283036,1
0.8975,84.60030058,0.906292058,0.157716942,0
0.89,83.39345745,0.952606663,0.169103337,0
0.918,84.29423874,0.995500597,0.186710403,1
1.09,88.44174821,1.075841194,0.176369806,1
0.98031,74.86408086,1.119333379,0.188917621,0
1.07001,77.85772501,1.174738097,0.196083903,1
1.078,78.1078362,1.222367821,0.212014179,1
1.05,74.91430217,1.254399426,0.242992574,0
1.07,75.67921369,1.280428513,0.282963487,1
1.05,73.27311009,1.294667969,0.332024031,0
1.045,72.65123182,1.298956452,0.390115548,0
1.04,71.99321497,1.295411968,0.453060032,0
0.8989,56.45396166,1.265213042,0.529248958,0
0.94898,59.77275958,1.232120458,0.609249542,1
0.85,51.42988815,1.196776318,0.674593682,0
0.8345,50.24713934,1.184152658,0.700667342,0
0.87023,52.93414682,1.170335178,0.729907822,1
0.9,55.1095286,1.145861472,0.775381528,1
0.99743,61.39791058,1.141757612,0.798128388,1
0.9111,54.15847222,1.141902344,0.797093656,0
0.958,57.11672329,1.141701171,0.803344829,1
0.89,51.88835028,1.141701171,0.803344829,0
0.86,49.72572427,1.144624607,0.794621393,0
0.92022,53.8809629,1.127823244,0.794444756,1
0.9399,55.18457007,1.125803701,0.792423299,1
0.93909,55.11551668,1.110999032,0.794135968,0
0.9012,51.84725109,1.092101146,0.795353854,0
0.9103,52.57462167,1.076981213,0.796503787,1
0.8999,51.61502785,1.054370985,0.802104015,0
0.88502,50.20315187,1.033544971,0.806432029,0
0.86999,48.75251686,1.01027775,0.81219825,0
0.86,47.76459083,0.983046835,0.821429165,0
0.9329,54.94026544,0.985873839,0.822002161,1
0.88,49.61408861,0.980219299,0.820758701,0
0.918,53.12920534,0.980283638,0.827494362,1
0.89249,50.57823255,0.976174727,0.837402273,0
0.8949,50.81848381,0.975523286,0.840520714,1
0.87,48.2107783,0.976075966,0.836968034,0
0.85999,47.16302766,0.957571557,0.841728443,0
0.82542,43.63600118,0.961774218,0.828957782,0
0.81648,42.74572942,0.956725651,0.819854349,0
0.765,37.94489516,0.969894643,0.794185357,0
0.74108,35.9258838,0.984031061,0.768156939,0
0.75897,38.55904363,0.985737908,0.750325092,1
0.80901,45.32702211,0.976901256,0.746072744,1
0.84971,50.13799119,0.966552107,0.747483893,1
0.86688,52.05474374,0.962981338,0.747622662,1
0.88377,53.93082128,0.959432844,0.748518156,1
0.8552,50.342393,0.954970932,0.748510068,0
0.822,46.47269047,0.951389127,0.745789873,0
0.79898,43.95005188,0.94961622,0.74046178,0
0.7925,43.23853927,0.948539804,0.734788196,0
0.7897,42.91524166,0.934617111,0.734390889,0
0.78461,42.29611939,0.929810343,0.729658657,0
0.77411,40.98264665,0.916393355,0.728686645,0
0.78199,42.42760861,0.90643528,0.72759472,1
0.779,42.00733562,0.894176377,0.728263623,0
0.68,31.04275793,0.898670299,0.704769701,0
0.71,36.45547876,0.895308557,0.693132443,1
0.74,41.40834073,0.892691797,0.687207203,1
0.7538,43.5865678,0.889973409,0.683657591,1
0.74989,43.09768623,0.89010811,0.68201189,0
0.73,40.60280575,0.890674465,0.680337535,0
0.7369,41.86019106,0.891193943,0.677611057,1
0.77,47.59166592,0.888775015,0.676128985,1
0.86,59.33125219,0.890749451,0.675183549,1
0.9225,65.16664314,0.904915647,0.666579353,1
1,70.76779233,0.938868361,0.644249639,1
0.98991,69.20748894,0.968409526,0.628179474,0
1.0499,73.01674464,1.013654041,0.605724959,1
1.1123,76.30085743,1.069942041,0.580768959,1
1.16199,78.54065735,1.130213768,0.557446232,1
1.1965,79.957401,1.189502593,0.538837407,1
1.1421,71.89920923,1.227624559,0.536464441,0
1.21,75.25178341,1.274805431,0.532872569,1
1.40901,82.02186951,1.364232827,0.506147173,1
1.7001,87.43588292,1.522712797,0.439777203,1
1.6311,81.19413872,1.623331826,0.434268174,0
1.559,75.15667309,1.690657525,0.451842475,0
1.79489,80.31420477,1.801559899,0.446429101,1
1.9,82.097656,1.918318744,0.444290256,1
2.21059,86.10384217,2.093735326,0.414943674,1
2.88,90.85424331,2.436278945,0.287400055,1
3.5,93.17975968,2.897958466,0.102030534,1
3.03311,77.25010376,3.124120985,0.102179015,0
3.2,78.65480924,3.353757825,0.106542175,1
3.41,80.30290239,3.594561355,0.114488645,1
3.40609,80.17877054,3.796880309,0.152778691,0
3.333,77.75903036,3.948377539,0.235590461,0
3.452,78.8767766,4.095235072,0.328942928,1
3.641,80.54877545,4.250104799,0.426943201,1
3.8659,82.34010779,4.417143456,0.530295544,1
3.8,80.01480136,4.535846275,0.671942725,0
5.81,89.6321205,5.121417052,0.553161948,1
5.5,82.99828077,5.492826156,0.610752844,0
6.30019,85.89934143,6.009312853,0.583384147,1
8.198,90.17937649,7.003173094,0.239313906,1
7.19769,76.9254505,7.50100047,0.29814553,0
6.98701,74.44380768,7.8470598,0.4948872,0
8,78.10181001,8.35503174,0.60742626,1
7.19,69.53154497,8.599794348,0.891663652,0
6.88,66.52293484,8.75149901,1.20689999,0
6.8115,65.84494987,8.896880986,1.454668014,0
5.59039,55.0700543,8.919747642,1.640840358,0
6.11971,58.25868978,8.931845052,1.937402948,1
6.6901,61.43484923,8.982984278,2.235273722,1
7.14991,63.82453881,9.069856114,2.522392886,1
7.42,65.18905002,9.143293273,2.850346727,1
8.3997,69.65953418,9.308214916,3.192095084,1
8.798,71.27465784,9.478734118,3.556175882,1
8.5002,68.3451782,9.518380295,4.002449705,0
8.3001,66.37120115,9.458947074,4.505302926,0
8.4299,67.03629439,9.26752054,5.15971946,1
8.8,68.92355381,9.422110947,5.304129053,1
8.741,68.25269215,9.473961301,5.576378699,0
9.57,72.32826697,9.750119444,5.627201556,1
10.6,76.38468805,10.24159088,5.375930119,1
14.29,84.91576409,11.92556091,4.40119109,1
18.8,89.77682286,14.77168835,2.736362653,1
16.7,77.28736734,16.15954569,2.218505313,0
18.5499,79.93540045,17.80910389,1.704937115,1
23.9234,85.29755368,20.72282288,0.495558121,1
29.6,88.72542571,24.77586641,-1.278635414,1
28.919,86.13101885,27.68205172,-1.851959723,0
23.9497,70.03742759,28.99308903,-1.379998031,0
14.6511,50.87966911,29.01851744,-0.609326442,0
18.5464,56.27537899,29.32007969,0.228760309,1
19.84,57.92818664,29.67714784,1.113692164,1
19.28,56.9250221,29.92497362,1.953896382,0
19.49,57.2241773,30.12354322,2.824526782,1
17,52.56279537,30.02232985,3.775720146,0
15.681,50.22870718,29.77380391,4.762336087,0
16.89,52.31873822,29.49044681,5.891703191,1
17.51,53.39946227,29.16247766,7.090672345,1
16.75004,51.84820257,28.67443055,8.379623447,0
16.9498,52.24094322,28.17125608,9.620777924,1
16.845,52.00131107,27.69448562,10.72204838,0
16.10098,50.23939007,27.60071757,10.99691443,0
15.397,48.56276507,27.61114064,10.64619136,0
15.4,48.57064184,27.64386128,10.48347072,1
15.44049,48.68485797,27.63894991,10.17744109,1
13.86,44.52788631,27.07854534,9.731505659,0
12.90691,42.18848908,24.80058688,10.34015512,0
14.78347,47.98316366,21.83288714,11.89430186,1
14.77609,47.96280272,20.1671336,12.6426944,0
14.31399,46.62858853,20.18621109,12.58990591,0
14.38,46.85601112,19.9362554,12.4232216,1
14.9,48.71011857,19.3059855,12.5594915,1
14.20912,46.39417401,18.74102359,12.61736541,0
14.00943,45.71757626,17.97193051,12.83840149,0
13.95099,45.50840726,17.78256423,12.72286677,0
13.99,45.68704286,17.75023681,12.58609419,1
13.81,44.95473255,17.53039776,12.49793324,0
13.7191,44.56623871,17.10975444,12.53948656,0
13.16,42.15327739,16.85624006,12.43399694,0
13.48,44.02142582,16.45402454,12.48923246,1
13.85024,46.18683129,15.97443551,12.66934549,1
13.68943,45.36598444,15.64614896,12.75647704,0
13.61,44.94112614,15.4634676,12.7604584,0
13.69542,45.53189248,15.2446158,12.8088522,1
13.68,45.43711424,14.96591045,12.91150855,0
13.98001,47.71738437,14.97137696,12.91804304,1
14.0478,48.2437246,14.90499209,13.09851691,1
13.88214,46.99854952,14.78230928,13.13106672,0
13.9394,47.50291246,14.64491718,13.18478982,1
13.49011,43.9674458,14.60186924,13.14544976,0
13.49832,44.04939267,14.53511835,13.12403265,1
13.53034,44.39097869,14.26673242,13.25545258,1
13.35,42.80588765,14.20928012,13.22699288,0
13.0946,40.59510199,14.21682225,13.12796775,0
12.05,33.07171135,14.46962432,12.68506668,0
9.26,21.57230548,15.45008884,11.23160216,0
